Mut_id	id	loc	N.OXPHOS	N.mutated_OXPHOS	OXPHOS	N.IM regulatory	N.mutated_IM regulatory	IM.regulatory	N.IM/MES	N.mutated_IM/MES	IM/MES	N.LAR	N.mutated_LAR	LAR
ADAMTS14_amp	amp	10q22.1	14	0	0	21	2	0.095238095	84	0	0	39	1	0.025641026
ADAMTS16_amp	amp	5p15.32	14	1	0.071428571	21	2	0.095238095	84	4	0.047619048	39	2	0.051282051
ADAMTS17_amp	amp	15q26.3	14	0	0	21	1	0.047619048	84	3	0.035714286	39	1	0.025641026
ADAMTS18_amp	amp	16q23.1	14	0	0	21	0	0	84	1	0.011904762	39	3	0.076923077
ADAMTS19_del	del	5q23.3	14	0	0	21	0	0	84	1	0.011904762	39	0	0
ADAMTS19-AS1_del	del	5q23.3	14	0	0	21	0	0	84	1	0.011904762	39	0	0
ADAMTS2_amp	amp	5q35.3	14	0	0	21	0	0	84	2	0.023809524	39	0	0
ADAMTS20_amp	amp	12q12	14	0	0	21	1	0.047619048	84	0	0	39	0	0
ADAMTS3_amp	amp	4q13.3	14	0	0	21	2	0.095238095	84	0	0	39	1	0.025641026
ADAMTS4_amp	amp	1q23.3	14	4	0.285714286	21	4	0.19047619	84	17	0.202380952	39	1	0.025641026
ADAMTS5_amp	amp	21q21.3	14	1	0.071428571	21	2	0.095238095	84	3	0.035714286	39	2	0.051282051
ADAMTS7P1_amp	amp	15q25.2	14	0	0	21	0	0	84	0	0	39	1	0.025641026
ADAMTSL1_amp	amp	9p22.2	14	1	0.071428571	21	2	0.095238095	84	8	0.095238095	39	1	0.025641026
ADAMTSL1_del	del	9p22.2	14	0	0	21	0	0	84	1	0.011904762	39	0	0
ADAMTSL2_amp	amp	9q34.2	14	0	0	21	0	0	84	1	0.011904762	39	0	0
ADAMTSL3_amp	amp	15q25.2	14	0	0	21	1	0.047619048	84	1	0.011904762	39	1	0.025641026
ADAMTSL4_amp	amp	1q21.2	14	5	0.357142857	21	3	0.142857143	84	16	0.19047619	39	3	0.076923077
ADAMTSL4-AS1_amp	amp	1q21.2	14	5	0.357142857	21	3	0.142857143	84	16	0.19047619	39	3	0.076923077
ADAP1_amp	amp	7p22.3	14	1	0.071428571	21	1	0.047619048	84	0	0	39	6	0.153846154
ADAP2_del	del	17q11.2	14	0	0	21	0	0	84	2	0.023809524	39	0	0
ADAR_amp	amp	1q21.3	14	4	0.285714286	21	3	0.142857143	84	20	0.238095238	39	1	0.025641026
ADARB1_amp	amp	21q22.3	14	1	0.071428571	21	3	0.142857143	84	4	0.047619048	39	2	0.051282051
ADARB2_amp	amp	10p15.3	14	6	0.428571429	21	5	0.238095238	84	16	0.19047619	39	1	0.025641026
ADARB2-AS1_amp	amp	10p15.3	14	6	0.428571429	21	5	0.238095238	84	16	0.19047619	39	1	0.025641026
ADAT1_amp	amp	16q23.1	14	0	0	21	0	0	84	0	0	39	1	0.025641026
ADAT2_amp	amp	6q24.2	14	0	0	21	2	0.095238095	84	5	0.05952381	39	1	0.025641026
ADCK1_del	del	14q24.3	14	0	0	21	0	0	84	1	0.011904762	39	0	0
ADCK1_amp	amp	14q24.3	14	0	0	21	0	0	84	0	0	39	2	0.051282051
ADCK2_amp	amp	7q34	14	3	0.214285714	21	3	0.142857143	84	2	0.023809524	39	1	0.025641026
ADCK3_amp	amp	.	14	4	0.285714286	21	3	0.142857143	84	11	0.130952381	39	5	0.128205128
ADCK4_amp	amp	.	14	1	0.071428571	21	0	0	84	1	0.011904762	39	0	0
ADCK5_amp	amp	8q24.3	14	6	0.428571429	21	6	0.285714286	84	22	0.261904762	39	3	0.076923077
ADCY1_amp	amp	7p12.3	14	0	0	21	0	0	84	0	0	39	4	0.102564103
ADCY10_amp	amp	1q24.2	14	3	0.214285714	21	2	0.095238095	84	14	0.166666667	39	1	0.025641026
ADCY10P1_amp	amp	6p21.1	14	1	0.071428571	21	0	0	84	9	0.107142857	39	2	0.051282051
ADCY2_amp	amp	5p15.31	14	0	0	21	2	0.095238095	84	6	0.071428571	39	3	0.076923077
ADCY3_amp	amp	2p23.3	14	1	0.071428571	21	1	0.047619048	84	1	0.011904762	39	1	0.025641026
ADCY4_amp	amp	14q12	14	0	0	21	2	0.095238095	84	1	0.011904762	39	4	0.102564103
ADCY5_amp	amp	3q21.1	14	0	0	21	1	0.047619048	84	1	0.011904762	39	1	0.025641026
ADCY7_amp	amp	16q12.1	14	0	0	21	0	0	84	1	0.011904762	39	0	0
ADCY8_amp	amp	8q24.22	14	5	0.357142857	21	5	0.238095238	84	26	0.30952381	39	6	0.153846154
ADCY9_del	del	16p13.3	14	1	0.071428571	21	0	0	84	0	0	39	0	0
ADCY9_amp	amp	16p13.3	14	0	0	21	1	0.047619048	84	3	0.035714286	39	0	0
ADCYAP1_amp	amp	18p11.32	14	0	0	21	0	0	84	3	0.035714286	39	0	0
ADCYAP1R1_amp	amp	7p14.3	14	0	0	21	0	0	84	0	0	39	8	0.205128205
ADD2_amp	amp	2p13.3	14	0	0	21	0	0	84	2	0.023809524	39	1	0.025641026
ADD3_amp	amp	10q25.1	14	0	0	21	1	0.047619048	84	1	0.011904762	39	0	0
ADGB_amp	amp	6q24.3	14	0	0	21	1	0.047619048	84	5	0.05952381	39	1	0.025641026
ADH1A_amp	amp	4q23	14	0	0	21	0	0	84	1	0.011904762	39	0	0
ADH1B_amp	amp	4q23	14	0	0	21	0	0	84	1	0.011904762	39	0	0
ADH1C_amp	amp	4q23	14	0	0	21	0	0	84	1	0.011904762	39	0	0
ADH4_amp	amp	4q23	14	0	0	21	0	0	84	1	0.011904762	39	1	0.025641026
ADH5_amp	amp	4q23	14	0	0	21	0	0	84	1	0.011904762	39	0	0
ADH6_amp	amp	4q23	14	0	0	21	0	0	84	1	0.011904762	39	0	0
ADH7_amp	amp	4q23	14	0	0	21	0	0	84	1	0.011904762	39	0	0
ADHFE1_amp	amp	8q13.1	14	4	0.285714286	21	1	0.047619048	84	12	0.142857143	39	2	0.051282051
ADI1_amp	amp	2p25.3	14	1	0.071428571	21	0	0	84	5	0.05952381	39	3	0.076923077
ADIG_amp	amp	20q11.23	14	0	0	21	0	0	84	2	0.023809524	39	1	0.025641026
ADIPOQ_amp	amp	3q27.3	14	0	0	21	2	0.095238095	84	6	0.071428571	39	0	0
ADIPOQ-AS1_amp	amp	3q27.3	14	0	0	21	2	0.095238095	84	6	0.071428571	39	0	0
ADIPOR1_amp	amp	1q32.1	14	2	0.142857143	21	3	0.142857143	84	6	0.071428571	39	6	0.153846154
ADIPOR2_amp	amp	12p13.33	14	3	0.214285714	21	4	0.19047619	84	10	0.119047619	39	1	0.025641026
ADIRF_amp	amp	10q23.2	14	0	0	21	1	0.047619048	84	0	0	39	0	0
ADIRF_del	del	10q23.2	14	0	0	21	0	0	84	2	0.023809524	39	0	0
ADK_amp	amp	10q22.2	14	2	0.142857143	21	4	0.19047619	84	1	0.011904762	39	1	0.025641026
ADK_del	del	10q22.2	14	0	0	21	0	0	84	2	0.023809524	39	0	0
ADM2_amp	amp	22q13.33	14	0	0	21	0	0	84	4	0.047619048	39	0	0
ADNP_amp	amp	20q13.13	14	0	0	21	0	0	84	4	0.047619048	39	1	0.025641026
ADNP2_amp	amp	18q23	14	1	0.071428571	21	0	0	84	3	0.035714286	39	0	0
ADNP2_del	del	18q23	14	0	0	21	0	0	84	1	0.011904762	39	0	0
ADO_amp	amp	10q21.3	14	1	0.071428571	21	2	0.095238095	84	1	0.011904762	39	2	0.051282051
ADO_del	del	10q21.3	14	0	0	21	0	0	84	1	0.011904762	39	0	0
ADORA1_amp	amp	1q32.1	14	2	0.142857143	21	3	0.142857143	84	6	0.071428571	39	6	0.153846154
ADORA2A_amp	amp	22q11.23	14	0	0	21	0	0	84	2	0.023809524	39	0	0
ADORA2A-AS1_amp	amp	22q11.23	14	0	0	21	0	0	84	2	0.023809524	39	0	0
ADORA2B_amp	amp	17p12	14	0	0	21	0	0	84	1	0.011904762	39	0	0
ADORA3_amp	amp	1p13.2	14	0	0	21	0	0	84	0	0	39	1	0.025641026
ADPGK_amp	amp	15q24.1	14	0	0	21	1	0.047619048	84	1	0.011904762	39	1	0.025641026
ADPGK-AS1_amp	amp	15q24.1	14	0	0	21	1	0.047619048	84	1	0.011904762	39	1	0.025641026
ADPRH_amp	amp	3q13.33	14	0	0	21	1	0.047619048	84	1	0.011904762	39	0	0
ADPRHL1_amp	amp	13q34	14	0	0	21	1	0.047619048	84	11	0.130952381	39	1	0.025641026
ADPRHL2_amp	amp	1p34.3	14	0	0	21	0	0	84	1	0.011904762	39	0	0
ADPRM_amp	amp	17p13.1	14	0	0	21	0	0	84	1	0.011904762	39	0	0
ADRA1A_del	del	8p21.2	14	0	0	21	0	0	84	0	0	39	1	0.025641026
ADRA1B_amp	amp	5q33.3	14	0	0	21	0	0	84	0	0	39	1	0.025641026
ADRA1D_amp	amp	20p13	14	0	0	21	0	0	84	2	0.023809524	39	2	0.051282051
ADRA2A_amp	amp	10q25.2	14	0	0	21	1	0.047619048	84	1	0.011904762	39	0	0
ADRA2B_amp	amp	2q11.2	14	0	0	21	0	0	84	1	0.011904762	39	1	0.025641026
ADRA2C_amp	amp	4p16.3	14	0	0	21	0	0	84	1	0.011904762	39	0	0
ADRB1_amp	amp	10q25.3	14	0	0	21	2	0.095238095	84	2	0.023809524	39	1	0.025641026
ADRB2_amp	amp	5q32	14	0	0	21	0	0	84	0	0	39	1	0.025641026
ADRB3_amp	amp	8p11.23	14	2	0.142857143	21	2	0.095238095	84	3	0.035714286	39	1	0.025641026
ADRB3_del	del	8p11.23	14	1	0.071428571	21	0	0	84	0	0	39	0	0
ADRBK1_amp	amp	.	14	0	0	21	1	0.047619048	84	0	0	39	0	0
ADRBK2_amp	amp	.	14	0	0	21	0	0	84	1	0.011904762	39	0	0
ADRM1_amp	amp	20q13.33	14	0	0	21	2	0.095238095	84	8	0.095238095	39	3	0.076923077
ADSL_amp	amp	22q13.1	14	0	0	21	0	0	84	2	0.023809524	39	0	0
ADSS_amp	amp	1q44	14	3	0.214285714	21	4	0.19047619	84	16	0.19047619	39	6	0.153846154
ADSSL1_amp	amp	14q32.33	14	1	0.071428571	21	1	0.047619048	84	1	0.011904762	39	7	0.179487179
ADTRP_amp	amp	6p24.1	14	0	0	21	1	0.047619048	84	7	0.083333333	39	1	0.025641026
AEBP1_amp	amp	7p13	14	0	0	21	0	0	84	0	0	39	4	0.102564103
AEBP2_amp	amp	12p12.3	14	1	0.071428571	21	2	0.095238095	84	3	0.035714286	39	1	0.025641026
AEN_amp	amp	15q26.1	14	0	0	21	1	0.047619048	84	1	0.011904762	39	0	0
AFAP1L1_amp	amp	5q32	14	0	0	21	0	0	84	0	0	39	1	0.025641026
AFAP1L2_amp	amp	10q25.3	14	1	0.071428571	21	2	0.095238095	84	2	0.023809524	39	0	0
AFF1_amp	amp	4q21.3	14	0	0	21	0	0	84	0	0	39	1	0.025641026
AFF2_amp	amp	.	14	0	0	21	1	0.047619048	84	2	0.023809524	39	1	0.025641026
AFF2_del	del	.	14	0	0	21	0	0	84	1	0.011904762	39	0	0
AFF3_amp	amp	2q11.2	14	0	0	21	0	0	84	2	0.023809524	39	1	0.025641026
AFF4_del	del	5q31.1	14	0	0	21	0	0	84	3	0.035714286	39	0	0
AFG3L1P_amp	amp	16q24.3	14	0	0	21	2	0.095238095	84	3	0.035714286	39	2	0.051282051
AFG3L2_amp	amp	18p11.21	14	0	0	21	0	0	84	3	0.035714286	39	0	0
AFM_amp	amp	4q13.3	14	0	0	21	1	0.047619048	84	0	0	39	1	0.025641026
AFMID_amp	amp	17q25.3	14	2	0.142857143	21	1	0.047619048	84	6	0.071428571	39	0	0
AFP_amp	amp	4q13.3	14	0	0	21	1	0.047619048	84	0	0	39	1	0.025641026
AFTPH_amp	amp	2p14	14	0	0	21	2	0.095238095	84	3	0.035714286	39	1	0.025641026
AGA_amp	amp	4q34.3	14	0	0	21	0	0	84	0	0	39	1	0.025641026
AGAP1_amp	amp	2q37.2	14	0	0	21	0	0	84	1	0.011904762	39	0	0
AGAP1-IT1_amp	amp	2q37.2	14	0	0	21	0	0	84	1	0.011904762	39	0	0
AGAP11_amp	amp	10q23.2	14	0	0	21	1	0.047619048	84	0	0	39	0	0
AGAP11_del	del	10q23.2	14	0	0	21	0	0	84	2	0.023809524	39	0	0
AGAP2_amp	amp	12q14.1	14	0	0	21	0	0	84	1	0.011904762	39	0	0
AGAP2-AS1_amp	amp	12q14.1	14	0	0	21	0	0	84	1	0.011904762	39	0	0
AGAP3_amp	amp	7q36.1	14	3	0.214285714	21	2	0.095238095	84	0	0	39	0	0
AGAP4_amp	amp	10q11.22	14	1	0.071428571	21	1	0.047619048	84	1	0.011904762	39	4	0.102564103
AGAP5_amp	amp	10q22.2	14	1	0.071428571	21	4	0.19047619	84	0	0	39	1	0.025641026
AGAP5_del	del	10q22.2	14	0	0	21	0	0	84	1	0.011904762	39	0	0
AGAP6_amp	amp	10q11.23	14	1	0.071428571	21	1	0.047619048	84	1	0.011904762	39	3	0.076923077
AGAP9_amp	amp	10q11.22	14	1	0.071428571	21	2	0.095238095	84	2	0.023809524	39	5	0.128205128
AGBL1_amp	amp	15q25.3	14	0	0	21	1	0.047619048	84	0	0	39	0	0
AGBL1-AS1_amp	amp	15q25.3	14	0	0	21	1	0.047619048	84	1	0.011904762	39	0	0
AGBL3_amp	amp	7q33	14	3	0.214285714	21	3	0.142857143	84	2	0.023809524	39	1	0.025641026
AGBL4_amp	amp	1p33	14	2	0.142857143	21	1	0.047619048	84	4	0.047619048	39	2	0.051282051
AGBL4-IT1_amp	amp	1p33	14	2	0.142857143	21	1	0.047619048	84	3	0.035714286	39	3	0.076923077
AGBL5_amp	amp	2p23.3	14	1	0.071428571	21	0	0	84	1	0.011904762	39	0	0
AGBL5-AS1_amp	amp	2p23.3	14	1	0.071428571	21	0	0	84	1	0.011904762	39	0	0
AGER_amp	amp	6p21.32	14	0	0	21	0	0	84	3	0.035714286	39	1	0.025641026
AGFG2_amp	amp	7q22.1	14	0	0	21	1	0.047619048	84	2	0.023809524	39	1	0.025641026
AGK_amp	amp	7q34	14	3	0.214285714	21	2	0.095238095	84	2	0.023809524	39	1	0.025641026
AGL_amp	amp	1p21.2	14	0	0	21	1	0.047619048	84	2	0.023809524	39	0	0
AGMO_amp	amp	7p21.2	14	0	0	21	0	0	84	0	0	39	8	0.205128205
AGO1_amp	amp	1p34.3	14	0	0	21	0	0	84	1	0.011904762	39	0	0
AGO2_amp	amp	8q24.3	14	5	0.357142857	21	6	0.285714286	84	24	0.285714286	39	3	0.076923077
AGO3_amp	amp	1p34.3	14	0	0	21	0	0	84	1	0.011904762	39	0	0
AGO4_amp	amp	1p34.3	14	0	0	21	0	0	84	1	0.011904762	39	0	0
AGPAT1_amp	amp	6p21.32	14	0	0	21	0	0	84	3	0.035714286	39	1	0.025641026
AGPAT2_amp	amp	9q34.3	14	0	0	21	1	0.047619048	84	1	0.011904762	39	2	0.051282051
AGPAT3_amp	amp	21q22.3	14	1	0.071428571	21	3	0.142857143	84	4	0.047619048	39	3	0.076923077
AGPAT4_amp	amp	6q26	14	0	0	21	0	0	84	4	0.047619048	39	0	0
AGPAT4_del	del	6q26	14	1	0.071428571	21	0	0	84	0	0	39	0	0
AGPAT5_del	del	8p23.1	14	0	0	21	0	0	84	0	0	39	1	0.025641026
AGPS_amp	amp	2q31.2	14	0	0	21	0	0	84	2	0.023809524	39	1	0.025641026
AGR2_amp	amp	7p21.1	14	0	0	21	1	0.047619048	84	0	0	39	8	0.205128205
AGR3_amp	amp	7p21.1	14	0	0	21	1	0.047619048	84	0	0	39	7	0.179487179
AGRN_amp	amp	1p36.33	14	0	0	21	1	0.047619048	84	1	0.011904762	39	0	0
AGRP_amp	amp	16q22.1	14	0	0	21	0	0	84	0	0	39	2	0.051282051
AGT_amp	amp	1q42.2	14	4	0.285714286	21	3	0.142857143	84	17	0.202380952	39	4	0.102564103
AGTPBP1_amp	amp	9q21.33	14	1	0.071428571	21	0	0	84	1	0.011904762	39	0	0
AGTR1_amp	amp	3q24	14	0	0	21	2	0.095238095	84	7	0.083333333	39	1	0.025641026
AGTR2_amp	amp	.	14	0	0	21	0	0	84	1	0.011904762	39	2	0.051282051
AGTRAP_del	del	1p36.22	14	0	0	21	0	0	84	1	0.011904762	39	0	0
AGXT2_amp	amp	5p13.2	14	0	0	21	2	0.095238095	84	3	0.035714286	39	1	0.025641026
AHCTF1_amp	amp	1q44	14	3	0.214285714	21	6	0.285714286	84	13	0.154761905	39	5	0.128205128
AHCY_del	del	20q11.22	14	0	0	21	0	0	84	1	0.011904762	39	0	0
AHCY_amp	amp	20q11.22	14	0	0	21	0	0	84	2	0.023809524	39	1	0.025641026
AHCYL1_amp	amp	1p13.3	14	1	0.071428571	21	0	0	84	1	0.011904762	39	1	0.025641026
AHCYL2_amp	amp	7q32.1	14	3	0.214285714	21	3	0.142857143	84	2	0.023809524	39	0	0
AHDC1_amp	amp	1p36.11	14	0	0	21	0	0	84	1	0.011904762	39	0	0
AHI1_amp	amp	6q23.3	14	0	0	21	4	0.19047619	84	5	0.05952381	39	2	0.051282051
AHNAK2_amp	amp	14q32.33	14	1	0.071428571	21	1	0.047619048	84	1	0.011904762	39	7	0.179487179
AHR_amp	amp	7p21.1	14	0	0	21	0	0	84	0	0	39	6	0.153846154
AHRR_amp	amp	5p15.33	14	2	0.142857143	21	2	0.095238095	84	4	0.047619048	39	2	0.051282051
AHSA1_amp	amp	14q24.3	14	0	0	21	0	0	84	0	0	39	1	0.025641026
AHSA2_amp	amp	2p15	14	0	0	21	1	0.047619048	84	5	0.05952381	39	2	0.051282051
AHSG_amp	amp	3q27.3	14	0	0	21	1	0.047619048	84	6	0.071428571	39	0	0
AHSP_amp	amp	16p11.2	14	0	0	21	0	0	84	2	0.023809524	39	1	0.025641026
AICDA_del	del	12p13.31	14	0	0	21	0	0	84	1	0.011904762	39	0	0
AICDA_amp	amp	12p13.31	14	1	0.071428571	21	2	0.095238095	84	8	0.095238095	39	0	0
AIDA_amp	amp	1q41	14	2	0.142857143	21	4	0.19047619	84	11	0.130952381	39	6	0.153846154
AIF1_amp	amp	6p21.33	14	0	0	21	0	0	84	3	0.035714286	39	1	0.025641026
AIF1L_amp	amp	9q34.12	14	0	0	21	0	0	84	0	0	39	1	0.025641026
AIFM1_amp	amp	.	14	0	0	21	1	0.047619048	84	1	0.011904762	39	1	0.025641026
AIFM2_amp	amp	10q22.1	14	0	0	21	2	0.095238095	84	0	0	39	1	0.025641026
AIFM3_amp	amp	22q11.21	14	0	0	21	0	0	84	1	0.011904762	39	0	0
AIG1_amp	amp	6q24.2	14	0	0	21	2	0.095238095	84	5	0.05952381	39	1	0.025641026
AIM1_del	del	6q21	14	0	0	21	0	0	84	1	0.011904762	39	0	0
AIM1_amp	amp	6q21	14	0	0	21	3	0.142857143	84	9	0.107142857	39	2	0.051282051
AIM2_amp	amp	1q23.1	14	4	0.285714286	21	5	0.238095238	84	17	0.202380952	39	1	0.025641026
AIMP1_amp	amp	4q24	14	0	0	21	1	0.047619048	84	0	0	39	1	0.025641026
AIMP2_amp	amp	7p22.1	14	1	0.071428571	21	0	0	84	0	0	39	5	0.128205128
AIP_amp	amp	11q13.2	14	0	0	21	1	0.047619048	84	0	0	39	0	0
AIRE_amp	amp	21q22.3	14	1	0.071428571	21	3	0.142857143	84	4	0.047619048	39	3	0.076923077
AIRN_amp	amp	6q25.3	14	0	0	21	0	0	84	4	0.047619048	39	1	0.025641026
AJAP1_amp	amp	1p36.32	14	0	0	21	1	0.047619048	84	1	0.011904762	39	0	0
AJUBA_amp	amp	14q11.2	14	0	0	21	2	0.095238095	84	2	0.023809524	39	2	0.051282051
AK1_amp	amp	9q34.11	14	1	0.071428571	21	0	0	84	0	0	39	1	0.025641026
AK2_amp	amp	1p35.1	14	0	0	21	0	0	84	1	0.011904762	39	0	0
AK3_amp	amp	9p24.1	14	1	0.071428571	21	0	0	84	9	0.107142857	39	0	0
AK4_amp	amp	1p31.3	14	1	0.071428571	21	1	0.047619048	84	2	0.023809524	39	2	0.051282051
AK4_del	del	1p31.3	14	0	0	21	0	0	84	1	0.011904762	39	0	0
AK5_amp	amp	1p31.1	14	0	0	21	1	0.047619048	84	2	0.023809524	39	0	0
AK7_amp	amp	14q32.2	14	0	0	21	0	0	84	0	0	39	3	0.076923077
AK9_amp	amp	6q21	14	0	0	21	1	0.047619048	84	6	0.071428571	39	1	0.025641026
AKAP1_amp	amp	17q22	14	0	0	21	0	0	84	0	0	39	2	0.051282051
AKAP10_del	del	17p11.2	14	0	0	21	0	0	84	2	0.023809524	39	0	0
AKAP11_amp	amp	13q14.11	14	0	0	21	0	0	84	1	0.011904762	39	0	0
AKAP12_amp	amp	6q25.1	14	0	0	21	0	0	84	2	0.023809524	39	1	0.025641026
AKAP13_amp	amp	15q25.3	14	0	0	21	1	0.047619048	84	2	0.023809524	39	0	0
AKAP14_amp	amp	.	14	0	0	21	2	0.095238095	84	2	0.023809524	39	2	0.051282051
PALM2AKAP2_amp	amp	.	14	1	0.071428571	21	0	0	84	0	0	39	1	0.025641026
PALM2AKAP2_del	del	.	14	0	0	21	0	0	84	1	0.011904762	39	0	0
AKAP3_amp	amp	12p13.32	14	4	0.285714286	21	3	0.142857143	84	9	0.107142857	39	0	0
AKAP4_amp	amp	.	14	1	0.071428571	21	0	0	84	1	0.011904762	39	0	0
AKAP5_amp	amp	14q23.3	14	1	0.071428571	21	1	0.047619048	84	0	0	39	2	0.051282051
AKAP6_amp	amp	14q12	14	0	0	21	1	0.047619048	84	0	0	39	3	0.076923077
AKAP7_amp	amp	6q23.2	14	0	0	21	3	0.142857143	84	6	0.071428571	39	3	0.076923077
AKAP8_amp	amp	19p13.12	14	1	0.071428571	21	1	0.047619048	84	6	0.071428571	39	1	0.025641026
AKAP8L_amp	amp	19p13.12	14	1	0.071428571	21	1	0.047619048	84	6	0.071428571	39	2	0.051282051
AKAP9_amp	amp	7q21.2	14	1	0.071428571	21	1	0.047619048	84	1	0.011904762	39	4	0.102564103
AKIRIN1_amp	amp	1p34.3	14	1	0.071428571	21	0	0	84	3	0.035714286	39	0	0
AKIRIN2_del	del	6q15	14	0	0	21	0	0	84	1	0.011904762	39	0	0
AKIRIN2_amp	amp	6q15	14	1	0.071428571	21	1	0.047619048	84	1	0.011904762	39	0	0
AKNA_amp	amp	9q32	14	0	0	21	1	0.047619048	84	1	0.011904762	39	0	0
AKNAD1_amp	amp	1p13.3	14	1	0.071428571	21	0	0	84	1	0.011904762	39	0	0
AKR1A1_amp	amp	1p34.1	14	0	0	21	0	0	84	1	0.011904762	39	3	0.076923077
AKR1B1_amp	amp	7q33	14	3	0.214285714	21	3	0.142857143	84	4	0.047619048	39	0	0
AKR1B10_amp	amp	7q33	14	3	0.214285714	21	3	0.142857143	84	4	0.047619048	39	0	0
AKR1B15_amp	amp	7q33	14	3	0.214285714	21	3	0.142857143	84	3	0.035714286	39	0	0
AKR1C1_amp	amp	10p15.1	14	7	0.5	21	8	0.380952381	84	19	0.226190476	39	3	0.076923077
AKR1C2_amp	amp	10p15.1	14	7	0.5	21	8	0.380952381	84	18	0.214285714	39	3	0.076923077
AKR1C3_amp	amp	10p15.1	14	8	0.571428571	21	8	0.380952381	84	18	0.214285714	39	3	0.076923077
AKR1C4_amp	amp	10p15.1	14	8	0.571428571	21	8	0.380952381	84	17	0.202380952	39	3	0.076923077
AKR1C6P_amp	amp	10p15.1	14	7	0.5	21	8	0.380952381	84	19	0.226190476	39	3	0.076923077
AKR1D1_amp	amp	7q33	14	3	0.214285714	21	3	0.142857143	84	2	0.023809524	39	1	0.025641026
AKR1E2_amp	amp	10p15.1	14	7	0.5	21	8	0.380952381	84	19	0.226190476	39	3	0.076923077
AKR7A2P1_amp	amp	1p13.2	14	1	0.071428571	21	0	0	84	1	0.011904762	39	0	0
AKT1_amp	amp	14q32.33	14	1	0.071428571	21	1	0.047619048	84	1	0.011904762	39	7	0.179487179
AKT1S1_amp	amp	19q13.33	14	0	0	21	0	0	84	0	0	39	1	0.025641026
AKT2_amp	amp	19q13.2	14	1	0.071428571	21	0	0	84	2	0.023809524	39	0	0
AKT3_amp	amp	1q43	14	3	0.214285714	21	4	0.19047619	84	16	0.19047619	39	6	0.153846154
AKTIP_amp	amp	16q12.2	14	0	0	21	0	0	84	0	0	39	1	0.025641026
ALAD_amp	amp	9q32	14	0	0	21	1	0.047619048	84	1	0.011904762	39	0	0
ALAS2_amp	amp	.	14	1	0.071428571	21	0	0	84	0	0	39	0	0
ALB_amp	amp	4q13.3	14	0	0	21	1	0.047619048	84	0	0	39	1	0.025641026
ALCAM_amp	amp	3q13.11	14	0	0	21	1	0.047619048	84	1	0.011904762	39	1	0.025641026
ALDH1A1_amp	amp	9q21.13	14	1	0.071428571	21	0	0	84	3	0.035714286	39	0	0
ALDH1A2_amp	amp	15q21.3	14	1	0.071428571	21	0	0	84	0	0	39	1	0.025641026
ALDH1A3_amp	amp	15q26.3	14	0	0	21	1	0.047619048	84	3	0.035714286	39	1	0.025641026
ALDH1L1_amp	amp	3q21.3	14	0	0	21	1	0.047619048	84	0	0	39	1	0.025641026
ALDH1L1-AS1_amp	amp	3q21.3	14	0	0	21	1	0.047619048	84	0	0	39	0	0
ALDH1L1-AS2_amp	amp	3q21.3	14	0	0	21	1	0.047619048	84	0	0	39	1	0.025641026
ALDH3A1_del	del	17p11.2	14	0	0	21	0	0	84	1	0.011904762	39	0	0
ALDH3A1_amp	amp	17p11.2	14	0	0	21	0	0	84	1	0.011904762	39	0	0
ALDH3A2_del	del	17p11.2	14	0	0	21	0	0	84	1	0.011904762	39	0	0
ALDH3A2_amp	amp	17p11.2	14	0	0	21	0	0	84	1	0.011904762	39	0	0
ALDH3B1_amp	amp	11q13.2	14	1	0.071428571	21	1	0.047619048	84	1	0.011904762	39	0	0
ALDH3B2_amp	amp	11q13.2	14	0	0	21	2	0.095238095	84	0	0	39	0	0
ALDH5A1_amp	amp	6p22.3	14	0	0	21	0	0	84	6	0.071428571	39	1	0.025641026
ALDH6A1_amp	amp	14q24.3	14	0	0	21	0	0	84	0	0	39	2	0.051282051
ALDH7A1_del	del	5q23.2	14	0	0	21	1	0.047619048	84	1	0.011904762	39	0	0
ALDH8A1_amp	amp	6q23.3	14	0	0	21	3	0.142857143	84	6	0.071428571	39	2	0.051282051
ALDH9A1_amp	amp	1q24.1	14	4	0.285714286	21	4	0.19047619	84	16	0.19047619	39	2	0.051282051
ALDOA_amp	amp	16p11.2	14	0	0	21	0	0	84	4	0.047619048	39	1	0.025641026
ALDOC_amp	amp	17q11.2	14	0	0	21	0	0	84	0	0	39	1	0.025641026
ALG1_amp	amp	16p13.3	14	0	0	21	1	0.047619048	84	3	0.035714286	39	0	0
ALG10_amp	amp	12p11.1	14	2	0.142857143	21	2	0.095238095	84	3	0.035714286	39	0	0
ALG10_del	del	12p11.1	14	0	0	21	0	0	84	1	0.011904762	39	0	0
ALG10B_amp	amp	12q12	14	0	0	21	1	0.047619048	84	3	0.035714286	39	0	0
ALG11_amp	amp	13q14.3	14	0	0	21	0	0	84	2	0.023809524	39	0	0
ALG12_amp	amp	22q13.33	14	0	0	21	1	0.047619048	84	5	0.05952381	39	2	0.051282051
ALG13_amp	amp	.	14	0	0	21	1	0.047619048	84	1	0.011904762	39	2	0.051282051
ALG14_amp	amp	1p21.3	14	0	0	21	2	0.095238095	84	1	0.011904762	39	0	0
ALG1L_amp	amp	3q21.2	14	0	0	21	1	0.047619048	84	0	0	39	0	0
ALG1L2_amp	amp	3q22.1	14	0	0	21	1	0.047619048	84	0	0	39	1	0.025641026
